;id;unvan;gorevyeri;anahtarkelime;anahtarkelime2;ilgi
826;177249;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/METALURJİ VE MALZEME MÜHENDİSLİĞİ BÖLÜMÜ/METALURJİ VE MALZEME MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Malzeme ve Metalurji Mühendisliği;" Biyomalzeme ; Malzeme Bilimi ; Malzeme Karekterizasyonu"
827;53208;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM BİLİMLERİ ENSTİTÜSÜ/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Türkçe Eğitimi;
828;276685;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM BİLİMLERİ ENSTİTÜSÜ/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Temel Eğitim;
829;193761;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/DAHİLİ TIP BİLİMLERİ BÖLÜMÜ/İÇ HASTALIKLARI ANABİLİM DALI/;;;
830;242277;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ ENSTİTÜSÜ/;Sağlık Bilimleri Temel Alanı;Hemşirelik Esasları;
831;194278;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/ARAP DİLİ VE BELAGATI ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; Arap Dili ve Belâgati
832;224212;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler;" Ortadoğu Çalışmaları ; Bölgesel Çalışmalar ; Uluslararası Siyaset"
833;264224;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyal Hizmet;
834;248012;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Fen Bilimleri ve Matematik Temel Alanı;Biyoloji;" Hayvan Sistematiği ; Ekoloji ; Davranış Biyolojisi"
835;54823;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM FAKÜLTESİ/TÜRKÇE VE SOSYAL BİLİMLER EĞİTİMİ BÖLÜMÜ/TÜRKÇE EĞİTİMİ ANABİLİM DALI/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Türkçe Eğitimi;
836;229216;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Mühendislik Temel Alanı;Elektrik-Elektronik Mühendisliği;
837;229893;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ/BİLGİSAYAR MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;
838;192099;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/İSLAM MEZHEPLERİ TARİHİ ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; İslam Mezhepleri
839;237949;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler; Ortadoğu Çalışmaları
840;243798;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Mühendislik Temel Alanı;Gıda Bilimleri ve Mühendisliği; Gıda Biyoteknolojisi
841;301787;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ/BİLGİSAYAR MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;" Bilgisayar Yazılımı ; Bilgi Güvenliği ve Kriptoloji ; Bilgisayar ve İletişim Ağları"
842;248928;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ ENSTİTÜSÜ/;Sağlık Bilimleri Temel Alanı;Hemşirelik Esasları ve Yönetimi;
843;300792;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/MALİYE BÖLÜMÜ/MALİ İKTİSAT ANABİLİM DALI/;;;
844;221647;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler; Ortadoğu Çalışmaları
845;312075;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLETİŞİM FAKÜLTESİ/İLETİŞİM TASARIMI VE MEDYA BÖLÜMÜ/İLETİŞİM TASARIMI VE MEDYA ANABİLİM DALI/;;;
846;200028;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ENDÜSTRİ MÜHENDİSLİĞİ BÖLÜMÜ/ENDÜSTRİ MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Endüstri Mühendisliği;" Optimizasyon  ; Yöneylem Araştırması ; Simulasyon"
847;247258;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler;" Ortadoğu Çalışmaları ; Uluslararası Siyaset ; Uluslararası İlişkiler Kuramları"
848;302644;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/İSLAM MEZHEPLERİ TARİHİ ANABİLİM DALI/;;;
849;273756;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Mühendislik Temel Alanı;İnşaat Mühendisliği; Betonarme Yapılar
850;126580;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ÇEVRE MÜHENDİSLİĞİ BÖLÜMÜ/ÇEVRE MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Çevre Bilimleri ve Mühendisliği;" Çevre Kimyası ; Su ve atıksu arıtma ; Biyoteknoloji"
851;218271;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM BİLİMLERİ ENSTİTÜSÜ/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Yabancı Dil Eğitimi;
852;242618;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/HUKUK FAKÜLTESİ/ÖZEL HUKUK BÖLÜMÜ/TİCARET HUKUK ANABİLİM DALI/;Hukuk Temel Alanı;Ticaret Hukuku; Ticaret Hukuku
853;175300;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SİYASAL BİLGİLER FAKÜLTESİ/MALİYE BÖLÜMÜ/BÜTÇE VE MALİ PLANLAMA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Maliye;
854;57373;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SANAT TARİHİ BÖLÜMÜ/BİZANS SANATI ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sanat Tarihi;
855;185279;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ/BİLGİSAYAR MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği; Yapay Zeka
856;111051;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/DEVLET KONSERVATUVARI/TÜRK HALK OYUNLARI BÖLÜMÜ/TÜRK HALK OYUNLARI ANASANAT DALI/;Güzel Sanatlar Temel Alanı;Sahne Sanatları;" Halk Dansları ; Dans ve Koreografi ; Çağdaş Dans"
857;131779;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/FİZİK BÖLÜMÜ/ATOM VE MOLEKÜL FİZİĞİ ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Fizik; Atom- Molekül ve Lazer Fiziği
858;121185;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/COĞRAFYA BÖLÜMÜ/BEŞERİ COĞRAFYA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Beşeri ve İktisadi coğrafya;" Coğrafi Bilgi Sistemleri ; Çevresel Etki Değerlendirmesi ; Türkiye Beşeri Coğrafyası"
859;257697;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Osmanlı Kurumları ve Medeniyeti;
860;32142;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/GIDA MÜHENDİSLİĞİ BÖLÜMÜ/GIDA MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Gıda Bilimleri ve Mühendisliği;" Et Teknolojisi ; Gıda Teknolojileri ; Gıda Mikrobiyolojisi"
861;184151;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/TEMEL İSLAM BİLİMLERİ BÖLÜMÜ/HADİS ANABİLİM DALI/;İlahiyat Temel Alanı;Temel İslam Bilimleri; Hadis
862;223449;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/GIDA MÜHENDİSLİĞİ BÖLÜMÜ/GIDA MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Gıda Bilimleri ve Mühendisliği;
863;24815;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ FAKÜLTESİ/HEMŞİRELİK BÖLÜMÜ/PSİKİYATRİ HEMŞİRELİĞİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Psikiyatri Hemşireliği;
864;229048;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Yakınçağ Tarihi;
865;103460;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/DEVLET KONSERVATUVARI/TEMEL BİLİMLER BÖLÜMÜ/TEMEL BİLİMLER ANASANAT DALI/;Güzel Sanatlar Temel Alanı;Müzik;" Müzik Teorileri ; Kompozisyon ; Klasik Batı Müziği"
866;24857;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İŞLETME FAKÜLTESİ/İŞLETME BÖLÜMÜ/MUHASEBE VE FİNANSMAN ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Finans; İslami Finans
867;27278;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İŞLETME FAKÜLTESİ/ULUSLARARASI TİCARET BÖLÜMÜ/ULUSLARARASI TİCARET POLİTİKASI ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası Ticaret;
868;243819;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;İlahiyat Temel Alanı;İslam Tarihi ve Sanatları;
869;184060;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ BÖLÜMÜ/ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Elektrik-Elektronik Mühendisliği;
870;239452;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Fen Bilimleri ve Matematik Temel Alanı;Matematik; Cebir ve Sayılar Teorisi
871;237968;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Fen Bilimleri ve Matematik Temel Alanı;Matematik; Uygulamalı Matematik
872;277107;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ ENSTİTÜSÜ/;Sağlık Bilimleri Temel Alanı;Doğum ve Kadın Hastalıkları Hemşireliği;
873;26832;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SAĞLIK BİLİMLERİ FAKÜLTESİ/HEMŞİRELİK BÖLÜMÜ/CERRAHİ HASTALIKLARI HEMŞİRELİĞİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Cerrahi Hastalıklar Hemşireliği;
874;272742;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/TEMEL TIP BİLİMLERİ BÖLÜMÜ/TIBBİ MİKROBİYOLOJİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Tıbbi Viroloji;
875;60617;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/HUKUK FAKÜLTESİ/KAMU HUKUKU BÖLÜMÜ/İDARE HUKUKU ANABİLİM DALI/;Hukuk Temel Alanı;İdare Hukuku; İdare Hukuku
876;124675;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/METALURJİ VE MALZEME MÜHENDİSLİĞİ BÖLÜMÜ/METALURJİ VE MALZEME MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Malzeme ve Metalurji Mühendisliği;
877;188007;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/JEOFİZİK MÜHENDİSLİĞİ BÖLÜMÜ/JEOFİZİK MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Yer Bilimleri ve Mühendisliği;" Uygulamalı Jeofizik ; Jeoarkeoloji ; Yer Fiziği"
878;237939;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Mühendislik Temel Alanı;Çevre Bilimleri ve Mühendisliği;" Temiz Üretim Teknolojileri ; Atık Yönetimi ; Katı ve Tehlikeli Atıklar"
879;255061;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;Mühendislik Temel Alanı;İnşaat Mühendisliği;" Yapı İşletmesi ; Proje Yönetimi ; Risk Analizi"
880;168024;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/COĞRAFYA BÖLÜMÜ/FİZİKİ COĞRAFYA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Fiziki Coğrafya;" Uzaktan Algılama ; Coğrafi Bilgi Sistemleri ; Fiziksel Çevre Denetimi"
881;187078;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/GIDA MÜHENDİSLİĞİ BÖLÜMÜ/GIDA MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Gıda Bilimleri ve Mühendisliği;" Süt Teknolojisi ; Gıda Kimyası"
882;176998;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/BİYOLOJİ BÖLÜMÜ/BOTANİK ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Biyoloji;
883;55866;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/COĞRAFYA BÖLÜMÜ/BEŞERİ COĞRAFYA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Beşeri ve İktisadi coğrafya;
884;203804;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/CERRAHİ TIP BİLİMLERİ BÖLÜMÜ/GENEL CERRAHİ ANABİLİM DALI/;;;
885;276762;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Pazarlama;
886;257687;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Güzel Sanatlar Temel Alanı;Plastik Sanatlar;
887;106799;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/TÜRK DİLİ VE EDEBİYATI BÖLÜMÜ/HALKBİLİMİ ANABİLİM DALI/;Filoloji Temel Alanı;Türk Halk Bilimi;
888;203982;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/MİMARLIK BÖLÜMÜ/MİMARLIK ANABİLİM DALI/;Mimarlık-Planlama-Tasarım;Mimarlık;
889;56129;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/KİMYA BÖLÜMÜ/ANALİTİK KİMYA ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Kimya;" Analitik Kimya ; Nanoteknoloji"
890;16566;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/EĞİTİM FAKÜLTESİ/TEMEL EĞİTİM BÖLÜMÜ/OKUL ÖNCESİ EĞİTİMİ ANABİLİM DALI/;Eğitim Bilimleri ve Öğretmen Yetiştirme Temel Alanı;Temel Eğitim; Okul Öncesi Eğitimi
891;114465;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SOSYAL HİZMET BÖLÜMÜ/TOPLUMSAL GELİŞME VE SOSYAL POLİTİKA ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyal Hizmet;
892;104980;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İŞLETME FAKÜLTESİ/İŞLETME BÖLÜMÜ/SAYISAL YÖNTEMLER ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Nicel Karar Yöntemleri;" İstatistiksel Analiz Ve Uygulamalar ; Yöneylem Araştırması ; Çok Kıstaslı Karar Verme"
893;198787;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLAHİYAT FAKÜLTESİ/İSLAM TARİHİ VE SANATLARI BÖLÜMÜ/TÜRK İSLAM SANATLARI TARİHİ ANABİLİM DALI/;İlahiyat Temel Alanı;İslam Tarihi ve Sanatları; İslam Sanatları
894;28951;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ/BİLGİSAYAR MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;" Algoritmalar ve Hesaplama Kuramı ; Yapay Öğrenme ; Yapay Zeka"
895;27255;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ/BİLGİSAYAR MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;" Görüntü İşleme ; Bilgisayar Yazılımı"
896;220841;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/TIP FAKÜLTESİ/TEMEL TIP BİLİMLERİ BÖLÜMÜ/TIBBİ MİKROBİYOLOJİ ANABİLİM DALI/;Sağlık Bilimleri Temel Alanı;Tıbbi Mikrobiyoloji;
897;30751;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/FİZİK BÖLÜMÜ/KATIHAL FİZİĞİ ANABİLİM DALI/;Fen Bilimleri ve Matematik Temel Alanı;Fizik;" Yoğun Madde Fiziği  ; Süper İletkenler"
898;243814;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyal Hizmet;
899;279453;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/SOSYOLOJİ BÖLÜMÜ/TOPLUMSAL YAPI VE DEĞİŞME ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyoloji; Göç Sosyolojisi
900;259297;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/HUKUK FAKÜLTESİ/KAMU HUKUKU BÖLÜMÜ/CEZA VE CEZA MUHAKEMESİ HUKUKU ANABİLİM DALI/;Hukuk Temel Alanı;Ceza ve Ceza Muhakemesi Hukuku; Ceza ve Ceza Muhakemesi Hukuku
901;43569;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/İLETİŞİM FAKÜLTESİ/GAZETECİLİK BÖLÜMÜ/GAZETECİLİK ANABİLİM DALI/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Gazetecilik ve Medya Çalışmaları;" Gazetecilik ; Medya Araştırmaları ; İnternet Yayıncılığı"
902;28945;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/METALURJİ VE MALZEME MÜHENDİSLİĞİ BÖLÜMÜ/METALURJİ VE MALZEME MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Malzeme ve Metalurji Mühendisliği;" Biyomalzeme ; Kompozit Malzemeler ; Malzeme Bilimi"
903;39864;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/BİLGİSAYAR VE BİLİŞİM BİLİMLERİ FAKÜLTESİ/YAZILIM MÜHENDİSLİĞİ BÖLÜMÜ/YAZILIM MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Bilgisayar Bilimleri ve Mühendisliği;
904;257694;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN BİLİMLERİ ENSTİTÜSÜ/;;;
905;312031;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/ŞEHİR VE BÖLGE PLANLAMA BÖLÜMÜ/ŞEHİR VE BÖLGE PLANLAMA ANABİLİM DALI/;;;
906;107419;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Sosyoloji;" Değişme- Azgelişmişlik ve Modernleşme Sosyolojisi ; Bilgi ve Bilim Sosyolojisi ; Kültür Sosyolojisi"
907;58840;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Kamu Yönetimi;
908;19758;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/GIDA MÜHENDİSLİĞİ BÖLÜMÜ/GIDA MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;Gıda Bilimleri ve Mühendisliği;
909;302746;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/TARİH BÖLÜMÜ/OSMANLI MÜESSESELERİ VE MEDENİYETİ TARİHİ ANABİLİM DALI/;;;
910;217388;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SANAT, TASARIM VE MİMARLIK FAKÜLTESİ/MİMARLIK BÖLÜMÜ/MİMARLIK ANABİLİM DALI/;;;
911;301239;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/MÜHENDİSLİK FAKÜLTESİ/İNŞAAT MÜHENDİSLİĞİ BÖLÜMÜ/İNŞAAT MÜHENDİSLİĞİ ANABİLİM DALI/;Mühendislik Temel Alanı;İnşaat Mühendisliği; Yapı  ve Malzemeleri
912;105808;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/ORTADOĞU ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;Uluslararası İlişkiler;
913;237924;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/SOSYAL BİLİMLER ENSTİTÜSÜ/;Sosyal-Beşeri ve İdari Bilimler Temel Alanı;İktisadi Düşünce; İslam Ekonomisi
914;59668;ARAŞTIRMA GÖREVLİSİ;SAKARYA ÜNİVERSİTESİ/FEN-EDEBİYAT FAKÜLTESİ/ALMAN DİLİ VE EDEBİYATI BÖLÜMÜ/ALMAN DİLİ VE EDEBİYATI ANABİLİM DALI/;Filoloji Temel Alanı;Dünya Dilleri ve Edebiyatları; Alman Dili ve Edebiyatı
